Country / territory of asylum/residence,Origin,Value,%
Angola,Zimbabwe,1,0.00000007099087718
Albania,Bosnia and Herzegovina,0,0
Albania,China,6,0.000000004485293843
Albania,Czech Republic,2,0.0000001909415423
Albania,"Egypt, Arab Rep., Arab Rep.",0,
Albania,"Egypt, Arab Rep., Arab Rep.",3,
Albania,"Iran, Islamic Rep.",0,0
Albania,"Iran, Islamic Rep.",1,0.00000001341066621
Albania,Iraq,2,0.00000006501379707
Albania,Iraq,5,0.0000001625344927
Albania,Libya,0,0
Albania,Libya,1,0.0000001620971481
Albania,The former Yugoslav Republic of Macedonia,1,
Albania,Montenegro,1,0.000001614392633
Albania,Palestinian,3,
Albania,Saudi Arabia,0,0
Albania,Serbia and Kosovo (S/RES/1244 (1999)),20,
Albania,Serbia and Kosovo (S/RES/1244 (1999)),49,
Albania,Tunisia,0,0
Albania,Tunisia,1,0.0000000939855719
Albania,Turkey,3,0.00000004147833544
Albania,Uzbekistan,1,0.0000000350110635
United Arab Emirates,Afghanistan,16,0.0000005554944705
United Arab Emirates,Afghanistan,4,0.0000001388736176
United Arab Emirates,China,0,0
United Arab Emirates,Eritrea,0,0
United Arab Emirates,Eritrea,8,0.000001821974839
United Arab Emirates,Ethiopia,3,0.00000003420648425
United Arab Emirates,"Iran, Islamic Rep.",14,0.0000001877493269
United Arab Emirates,"Iran, Islamic Rep.",10,0.0000001341066621
United Arab Emirates,Iraq,14,0.0000004550965795
United Arab Emirates,Iraq,432,0.00001404298017
United Arab Emirates,Pakistan,0,0
United Arab Emirates,Pakistan,5,0.00000002931516572
United Arab Emirates,Palestinian,7,
United Arab Emirates,Palestinian,11,
United Arab Emirates,Sudan,13,0.0000003780612455
United Arab Emirates,Sudan,14,0.0000004071428798
United Arab Emirates,Somalia,0,0
United Arab Emirates,Somalia,19,0.000001576341863
United Arab Emirates,Syrian Arab Republic,9,0.0000004281874056
United Arab Emirates,Syrian Arab Republic,34,0.000001617596866
United Arab Emirates,Tunisia,10,0.000000939855719
United Arab Emirates,Uganda,1,0.00000002948536277
Argentina,Afghanistan,1,0.0000000347184044
Argentina,Angola,2,0.00000008558298552
Argentina,Angola,14,0.0000005990808986
Argentina,Albania,0,0
Argentina,Albania,27,0.000009268728238
Argentina,Armenia,5,0.000001737733599
Argentina,Armenia,122,0.00004240069982
Argentina,Burundi,1,0.0000001140650148
Argentina,Burundi,6,0.0000006843900887
Argentina,Burkina Faso,1,0.00000006408113389
Argentina,Bangladesh,15,0.00000009858750267
Argentina,Bangladesh,9,0.0000000591525016
Argentina,Bulgaria,2,0.0000002704311037
Argentina,Bosnia and Herzegovina,6,0.000001612000159
Argentina,Belarus,1,0.0000001053676049
Argentina,Bolivia,0,0
Argentina,Bolivia,3,0.0000003024729584
Argentina,Brazil,0,0
Argentina,Botswana,1,0.0000004963109209
Argentina,Central African Republic,1,0.0000002247936114
Argentina,Central African Republic,2,0.0000004495872227
Argentina,Chile,1,0.00000005884653495
Argentina,Chile,336,0.00001977243574
Argentina,China,0,0
Argentina,Cote d'Ivoire,9,0.0000004411476879
Argentina,Cote d'Ivoire,22,0.000001078361015
Argentina,Cameroon,14,0.0000007010342007
Argentina,Cameroon,7,0.0000003505171004
Argentina,"Congo, Rep.",6,0.00000009298971752
Argentina,"Congo, Rep.",13,0.0000002014777213
Argentina,"Congo, Rep.",9,0.0000001394845763
Argentina,Colombia,203,0.000004420914917
Argentina,Colombia,403,0.000008776496117
Argentina,Cabo Verde,1,0.000001990509252
Argentina,Costa Rica,1,0.0000002200084483
Argentina,Costa Rica,6,0.00000132005069
Argentina,Cuba,29,0.000002558887276
Argentina,Cuba,338,0.00002982427239
Argentina,Czech Republic,1,0.00000009547077115
Argentina,Dominican Rep.,119,
Argentina,Dominican Rep.,2,
Argentina,Algeria,45,0.000001245928686
Argentina,Ecuador,3,0.000000200874608
Argentina,Ecuador,13,0.0000008704566349
Argentina,Eritrea,2,0.0000004554937096
Argentina,Spain,5,0.0000001073493582
Argentina,Ethiopia,5,0.00000005701080708
Argentina,Georgia,1,0.0000002547121752
Argentina,Georgia,5,0.000001273560876
Argentina,Ghana,12,0.0000004895540587
Argentina,Ghana,27,0.000001101496632
Argentina,Guinea,0,0
Argentina,Guinea,6,0.0000005558556147
Argentina,Gambia,1,
Argentina,Guinea-Bissau,2,0.000001285446178
Argentina,Guinea-Bissau,18,0.00001156901561
Argentina,Guatemala,1,0.00000006835075172
Argentina,Guyana,1,0.000001339484245
Argentina,Honduras,3,0.0000003660867933
Argentina,Croatia,2,0.0000004527159676
Argentina,Haiti,36,0.000003600137885
Argentina,Haiti,47,0.000004700180017
Argentina,Hungary,9,0.00000089999793
Argentina,India,34,0.00000002762025452
Argentina,India,36,0.00000002924497538
Argentina,"Iran, Islamic Rep.",22,0.0000002950346566
Argentina,Iraq,0,0
Argentina,Iraq,27,0.0000008776862604
Argentina,Italy,1,0.00000001686983088
Argentina,Kazakhstan,3,0.0000001838024462
Argentina,Kazakhstan,22,0.000001347884605
Argentina,Kenya,1,0.00000002418370796
Argentina,Kyrgyzstan,3,
Argentina,Lao PDR,0,0
Argentina,Liberia,15,0.000003799271806
Argentina,Liberia,68,0.00001722336552
Argentina,Sri Lanka,1,0.00000004950898719
Argentina,Sri Lanka,34,0.000001683305565
Argentina,Morocco,1,0.00000003085501816
Argentina,Morocco,2,0.00000006171003633
Argentina,Mexico,1,0.000000008523772815
Argentina,Mexico,1,0.000000008523772815
Argentina,Mali,14,0.0000009286846475
Argentina,Myanmar,1,0.00000001993783542
Argentina,Mauritania,0,0
Argentina,Mauritania,2,0.0000005540867639
Argentina,Namibia,1,0.0000004601572818
Argentina,Nigeria,28,0.0000001765689687
Argentina,Nigeria,51,0.0000003216077644
Argentina,Nicaragua,0,0
Argentina,Nicaragua,2,0.0000003485703301
Argentina,Pakistan,0,0
Argentina,Pakistan,41,0.0000002403843589
Argentina,Peru,2,0.00000006808824482
Argentina,Peru,585,0.00001991581161
Argentina,Paraguay,8,0.000001288270283
Argentina,Paraguay,3,0.0000004831013561
Argentina,Romania,0,0
Argentina,Romania,54,0.00000266707878
Argentina,Russian Federation,0,0
Argentina,Russian Federation,60,0.0000004200226212
Argentina,Rwanda,1,0.00000009759104317
Argentina,Sudan,2,0.00000005816326854
Argentina,Sudan,3,0.00000008724490281
Argentina,Senegal,0,0
Argentina,Senegal,65,0.000005032428583
Argentina,Singapore,0,0
Argentina,Sierra Leone,1,0.0000001548294399
Argentina,Sierra Leone,59,0.000009134936953
Argentina,El Salvador,4,0.0000006488633698
Argentina,El Salvador,6,0.0000009732950547
Argentina,Somalia,2,0.0000001659307224
Argentina,Somalia,5,0.0000004148268061
Argentina,Serbia and Kosovo (S/RES/1244 (1999)),1,
Argentina,Serbia and Kosovo (S/RES/1244 (1999)),18,
Argentina,Chad,1,0.00000008412408572
Argentina,Togo,1,0.0000001537763157
Argentina,Togo,2,0.0000003075526315
Argentina,Turkmenistan,2,0.0000003931428032
Argentina,Tunisia,2,0.0000001879711438
Argentina,Turkey,2,0.00000002765222362
Argentina,Turkey,10,0.0000001382611181
Argentina,United Rep. of Tanzania,2,
Argentina,Ukraine,1,0.00000002180040854
Argentina,Ukraine,19,0.0000004142077623
Argentina,Uruguay,2,0.0000005926953264
Argentina,United States,1,0.000000003232705452
Argentina,United States,3,0.000000009698116355
Argentina,Venezuela (Bolivarian Republic of),4,
Argentina,Venezuela (Bolivarian Republic of),1,
Argentina,Stateless,3,
Argentina,Stateless,3,
Argentina,Various/Unknown,332,
Argentina,Various/Unknown,549,
Argentina,South Africa,1,0.00000001938560692
Argentina,South Africa,3,0.00000005815682076
Argentina,Zambia,1,0.00000007220199403
Argentina,Zimbabwe,2,0.0000001419817544
Argentina,Zimbabwe,2,0.0000001419817544
Armenia,Afghanistan,0,0
Armenia,Armenia,82519,0.02867920777
Armenia,Armenia,6,0.000002085280319
Armenia,Azerbaijan,2347,0.0002592129381
Armenia,China,2,0.000000001495097948
Armenia,Cote d'Ivoire,3,0.0000001470492293
Armenia,Cote d'Ivoire,1,0.00000004901640976
Armenia,Cuba,0,0
Armenia,Cuba,1,0.00000008823749227
Armenia,Ethiopia,1,0.00000001140216142
Armenia,Georgia,1,0.0000002547121752
Armenia,Georgia,11,0.000002801833928
Armenia,"Iran, Islamic Rep.",7,0.00000009387466346
Armenia,"Iran, Islamic Rep.",22,0.0000002950346566
Armenia,Iraq,0,0
Armenia,Iraq,888,0.0000288661259
Armenia,Israel,5,0.0000006558581248
Armenia,Kazakhstan,1,0.00000006126748206
Armenia,Lebanon,14,0.000003227932871
Armenia,Mali,0,0
Armenia,Nigeria,1,0.000000006306034596
Armenia,Russian Federation,1,0.000000007000377019
Armenia,Syrian Arab Republic,0,0
Armenia,Turkey,9,0.0000001244350063
Armenia,Turkey,4,0.00000005530444725
Antigua and Barbuda,Cuba,0,0
Australia,Afghanistan,67,0.000002326133095
Australia,Afghanistan,5518,0.0001915761555
Australia,Angola,0,0
Australia,Angola,3,0.0000001283744783
Australia,Albania,18,0.000006179152159
Australia,Albania,46,0.00001579116663
Australia,United Arab Emirates,2,0.0000002418179681
Australia,United Arab Emirates,2,0.0000002418179681
Australia,Argentina,2,0.00000004851555854
Australia,Argentina,1,0.00000002425777927
Australia,Armenia,1,0.0000003475467198
Australia,Armenia,7,0.000002432827039
Australia,Australia,0,0
Australia,Azerbaijan,3,0.0000003313331122
Australia,Burundi,1,0.0000001140650148
Australia,Burundi,31,0.000003536015458
Australia,Benin,1,0.0000001087044076
Australia,Bangladesh,70,0.0000004600750125
Australia,Bangladesh,252,0.000001656270045
Australia,Bulgaria,1,0.0000001352155518
Australia,Bulgaria,3,0.0000004056466555
Australia,Bahrain,9,0.000007253022496
Australia,Bahrain,22,0.00001772961054
Australia,Bosnia and Herzegovina,0,0
Australia,Bosnia and Herzegovina,6,0.000001612000159
Australia,Bosnia and Herzegovina,15,0.000004030000398
Australia,Belarus,0,0
Australia,Belarus,16,0.000001685881679
Australia,Bolivia,0,0
Australia,Brazil,5,0.00000002540698574
Australia,Brazil,8,0.00000004065117718
Australia,Brunei Darussalam,1,0.000002572929692
Australia,Bhutan,2,0.000002748608174
Australia,Central African Republic,1,0.0000002247936114
Australia,Canada,0,0
Australia,Canada,1,0.00000002940720313
Australia,Switzerland,1,0.0000001277970134
Australia,Chile,0,0
Australia,Chile,1,0.00000005884653495
Australia,China,534,0.000000399191152
Australia,China,2201,0.000001645355291
Australia,Cote d'Ivoire,7,0.0000003431148683
Australia,Cameroon,6,0.0000003004432289
Australia,Cameroon,51,0.000002553767445
Australia,"Congo, Rep.",4,0.00000006199314502
Australia,"Congo, Rep.",27,0.0000004184537289
Australia,"Congo, Rep.",0,0
Australia,"Congo, Rep.",19,0.0000002944674388
Australia,Cook Islands,1,
Australia,Colombia,22,0.0000004791139319
Australia,Colombia,148,0.000003223130087
Australia,Cuba,6,0.0000005294249536
Australia,Czech Republic,3,0.0000002864123134
Australia,Czech Republic,1,0.00000009547077115
Australia,Germany,0,0
Australia,Germany,1,0.00000001222838764
Australia,Djibouti,1,0.000001174886565
Australia,Denmark,2,0.0000003605108655
Australia,Dominican Rep.,1,
Australia,Algeria,0,0
Australia,Algeria,20,0.0000005537460826
Australia,Ecuador,1,0.00000006695820268
Australia,Ecuador,4,0.0000002678328107
Australia,"Egypt, Arab Rep., Arab Rep.",256,
Australia,"Egypt, Arab Rep., Arab Rep.",350,
Australia,Eritrea,21,0.000004782683951
Australia,Eritrea,67,0.00001525903927
Australia,Western Sahara,0,
Australia,Ethiopia,19,0.0000002166410669
Australia,Ethiopia,168,0.000001915563118
Australia,Fiji,197,0.0002290830862
Australia,Fiji,144,0.000167451596
Australia,France,0,0
Australia,France,4,0.00000006151243042
Australia,United Kingdom,6,0.00000009559259964
Australia,United Kingdom,2,0.00000003186419988
Australia,Georgia,2,0.0000005094243505
Australia,Georgia,9,0.000002292409577
Australia,Ghana,16,0.0000006527387449
Australia,Ghana,28,0.000001142292804
Australia,Guinea,0,0
Australia,Guinea,10,0.0000009264260244
Australia,Gambia,3,
Australia,Guinea-Bissau,1,0.0000006427230892
Australia,Greece,0,0
Australia,Greece,4,0.0000003596688565
Australia,Guyana,1,0.000001339484245
Australia,"Hong Kong SAR, China",0,0
Australia,Croatia,4,0.0000009054319352
Australia,Hungary,0,0
Australia,Indonesia,91,0.0000003752204064
Australia,Indonesia,231,0.0000009524825702
Australia,India,228,0.0000001852181774
Australia,India,139,0.0000001129180994
Australia,Ireland,1,0.0000002192907917
Australia,"Iran, Islamic Rep.",318,0.000004264591854
Australia,"Iran, Islamic Rep.",1327,0.00001779595406
Australia,Iraq,196,0.000006371352112
Australia,Iraq,3791,0.0001232336523
Australia,Israel,7,0.0000009182013747
Australia,Israel,31,0.000004066320374
Australia,Italy,2,0.00000003373966177
Australia,Italy,2,0.00000003373966177
Australia,Jamaica,1,0.000000354961114
Australia,Jordan,23,0.000003202276679
Australia,Jordan,69,0.000009606830038
Australia,Japan,4,0.0000000312329195
Australia,Japan,1,0.000000007808229874
Australia,Kazakhstan,4,0.0000002450699283
Australia,Kazakhstan,4,0.0000002450699283
Australia,Kenya,12,0.0000002902044955
Australia,Kenya,38,0.0000009189809024
Australia,Kyrgyzstan,2,
Australia,Kyrgyzstan,21,
Australia,Cambodia,4,0.0000002795494222
Australia,Cambodia,16,0.000001118197689
Australia,Rep. of Korea,40,
Australia,Rep. of Korea,24,
Australia,Kuwait,4,0.000001334185878
Australia,Kuwait,22,0.00000733802233
Australia,Lao PDR,1,0.0000001600954425
Australia,Lao PDR,4,0.00000064038177
Australia,Lebanon,134,0.00003089592891
Australia,Lebanon,209,0.00004818842643
Australia,Liberia,0,0
Australia,Liberia,18,0.000004559126167
Australia,Libya,12,0.000001945165777
Australia,Libya,9,0.000001458874333
Australia,Sri Lanka,253,0.00001252577376
Australia,Sri Lanka,2373,0.0001174848266
Australia,Lithuania,2,0.0000006457274475
Australia,Latvia,1,0.0000004767455442
Australia,Latvia,6,0.000002860473265
Australia,"China, Macao SAR",0,
Australia,Morocco,0,0
Australia,Morocco,13,0.0000004011152361
Australia,The former Yugoslav Republic of Macedonia,2,
Australia,Mali,3,0.000000199003853
Australia,Malta,1,0.000002412498673
Australia,Myanmar,34,0.0000006778864044
Australia,Myanmar,444,0.000008852398928
Australia,Mongolia,7,0.000002580502461
Australia,Mongolia,43,0.00001585165797
Australia,Mozambique,1,0.00000004128579659
Australia,Mauritania,4,0.000001108173528
Australia,Mauritius,9,0.000007197696737
Australia,Malawi,0,0
Australia,Malawi,1,0.00000006593220389
Australia,Malaysia,86,0.000003059160355
Australia,Malaysia,43,0.000001529580178
Australia,Niger,1,0.0000000608806582
Australia,Nigeria,18,0.0000001135086227
Australia,Nigeria,101,0.0000006369094942
Australia,Netherlands,1,0.00000006018515119
Australia,Norway,0,0
Australia,Nepal,100,0.000003700532621
Australia,Nepal,154,0.000005698820237
Australia,New Zealand,3,0.0000006895442113
Australia,New Zealand,1,0.0000002298480704
Australia,Pakistan,320,0.000001876170606
Australia,Pakistan,747,0.000004379685758
Australia,Peru,2,0.00000006808824482
Australia,Peru,6,0.0000002042647344
Australia,Philippines,15,0.000000160039905
Australia,Philippines,14,0.000000149370578
Australia,Papua New Guinea,41,0.000005767954623
Australia,Papua New Guinea,87,0.00001223931835
Australia,Poland,3,0.00000007885856123
Australia,Poland,1,0.00000002628618708
Australia,Dem. People's Rep. of Korea,33,
Australia,Dem. People's Rep. of Korea,25,
Australia,Portugal,0,0
Australia,Palestinian,27,
Australia,Palestinian,172,
Australia,Qatar,0,0
Australia,Romania,1,0.00000004939034777
Australia,Romania,18,0.0000008890262599
Australia,Russian Federation,6,0.00000004200226212
Australia,Russian Federation,118,0.0000008260444883
Australia,Rwanda,2,0.0000001951820863
Australia,Rwanda,23,0.000002244593993
Australia,Saudi Arabia,3,0.0000001093865471
Australia,Saudi Arabia,22,0.0000008021680122
Australia,Sudan,6,0.0000001744898056
Australia,Sudan,57,0.000001657653153
Australia,Senegal,1,0.0000000774219782
Australia,Senegal,4,0.0000003096879128
Australia,Singapore,1,0.0000001969771105
Australia,Singapore,5,0.0000009848855524
Australia,Solomon Islands,0,0
Australia,Solomon Islands,32,0.00006063017488
Australia,Sierra Leone,5,0.0000007741471994
Australia,Sierra Leone,33,0.000005109371516
Australia,El Salvador,2,0.0000003244316849
Australia,El Salvador,5,0.0000008110792123
Australia,Somalia,15,0.000001244480418
Australia,Somalia,74,0.00000613943673
Australia,Serbia and Kosovo (S/RES/1244 (1999)),2,
Australia,Serbia and Kosovo (S/RES/1244 (1999)),93,
Australia,Sweden,1,0.0000001066311116
Australia,Sweden,1,0.0000001066311116
Australia,Syrian Arab Republic,18,0.0000008563748113
Australia,Syrian Arab Republic,68,0.000003235193731
Australia,Chad,1,0.00000008412408572
Australia,Chad,2,0.0000001682481714
Australia,Togo,4,0.000000615105263
Australia,Thailand,17,0.0000002529430369
Australia,Thailand,13,0.0000001934270282
Australia,Tibetan,7,
Australia,Tajikistan,1,0.0000001308621328
Australia,Turkmenistan,2,0.0000003931428032
Australia,Timor-Leste,1,0.0000009012329768
Australia,Timor-Leste,8,0.000007209863815
Australia,Tonga,9,0.00008642461373
Australia,Tonga,3,0.00002880820458
Australia,Tunisia,0,0
Australia,Tunisia,15,0.000001409783578
Australia,Turkey,99,0.000001368785069
Australia,Turkey,224,0.000003097049046
Australia,United Rep. of Tanzania,2,
Australia,United Rep. of Tanzania,11,
Australia,Uganda,5,0.0000001474268139
Australia,Uganda,33,0.0000009730169715
Australia,Ukraine,11,0.0000002398044939
Australia,Ukraine,42,0.0000009156171587
Australia,United States,2,0.000000006465410903
Australia,United States,8,0.00000002586164361
Australia,Uzbekistan,4,0.000000140044254
Australia,Uzbekistan,29,0.000001015320841
Australia,Venezuela (Bolivarian Republic of),1,
Australia,Venezuela (Bolivarian Republic of),7,
Australia,VietNam,53,0.0000005990561227
Australia,VietNam,52,0.0000005877531769
Australia,Vanuatu,0,0
Australia,Vanuatu,1,0.000004231998138
Australia,Samoa,0,0
Australia,Samoa,1,0.000005370425069
Australia,Stateless,29,
Australia,Stateless,347,
Australia,Various/Unknown,38,
Australia,Various/Unknown,226,
Australia,Yemen,0,
Australia,Yemen,6,
Australia,South Africa,11,0.0000002132416761
Australia,South Africa,25,0.000000484640173
Australia,Zambia,2,0.0000001444039881
Australia,Zambia,5,0.0000003610099702
Australia,Zimbabwe,105,0.000007454042103
Australia,Zimbabwe,775,0.00005501792981
Austria,Afghanistan,2696,0.00009360081827
Austria,Afghanistan,7359,0.000255492738
Austria,Angola,25,0.000001069787319
Austria,Angola,173,0.000007402928248
Austria,Albania,174,0.0000597318042
Austria,Albania,180,0.00006179152159
Austria,Armenia,881,0.0003061886602
Austria,Armenia,855,0.0002971524455
Austria,Australia,0,0
Austria,Austria,401,0.00004794698427
Austria,Azerbaijan,196,0.00002164709666
Austria,Azerbaijan,381,0.00004207930524
Austria,Burundi,4,0.0000004562600591
Austria,Burundi,24,0.000002737560355
Austria,Benin,15,0.000001630566114
Austria,Benin,5,0.000000543522038
Austria,Burkina Faso,8,0.0000005126490711
Austria,Burkina Faso,7,0.0000004485679372
Austria,Bangladesh,355,0.000002333237563
Austria,Bangladesh,64,0.0000004206400114
Austria,Bulgaria,12,0.000001622586622
Austria,Bulgaria,5,0.0000006760777592
Austria,Bosnia and Herzegovina,267,0.00007173400708
Austria,Bosnia and Herzegovina,211,0.00005668867226
Austria,Bosnia and Herzegovina,69,0.00001853800183
Austria,Belarus,75,0.000007902570369
Austria,Belarus,96,0.00001011529007
Austria,Bolivia,16,0.000001613189112
Austria,Bolivia,15,0.000001512364792
Austria,Brazil,1,0.000000005081397148
Austria,Bhutan,0,0
Austria,Bhutan,1,0.000001374304087
Austria,Central African Republic,0,0
Austria,Canada,1,0.00000002940720313
Austria,Switzerland,0,0
Austria,Chile,0,0
Austria,China,535,0.000000399938701
Austria,China,225,0.0000001681985191
Austria,Cote d'Ivoire,38,0.000001862623571
Austria,Cote d'Ivoire,28,0.000001372459473
Austria,Cameroon,98,0.000004907239405
Austria,Cameroon,199,0.000009964700424
Austria,"Congo, Rep.",100,0.000001549828625
Austria,"Congo, Rep.",427,0.00000661776823
Austria,"Congo, Rep.",21,0.0000003254640113
Austria,"Congo, Rep.",102,0.000001580825198
Austria,Colombia,5,0.00000010888953
Austria,Colombia,22,0.0000004791139319
Austria,Cuba,2,0.0000001764749845
Austria,Cuba,21,0.000001852987338
Austria,Czech Republic,1,0.00000009547077115
Austria,Czech Republic,1,0.00000009547077115
Austria,Germany,1,0.00000001222838764
Austria,Djibouti,0,0
Austria,Dominican Rep.,1,
Austria,Algeria,247,0.00000683876412
Austria,Algeria,33,0.0000009136810362
Austria,Ecuador,0,0
Austria,"Egypt, Arab Rep., Arab Rep.",129,
Austria,"Egypt, Arab Rep., Arab Rep.",40,
Austria,Eritrea,19,0.000004327190242
Austria,Eritrea,63,0.00001434805185
Austria,Western Sahara,0,
Austria,Estonia,3,0.000002253140314
Austria,Ethiopia,49,0.0000005587059094
Austria,Ethiopia,127,0.0000014480745
Austria,France,1,0.00000001537810761
Austria,Gabon,7,0.000004267746203
Austria,Georgia,643,0.0001637799287
Austria,Georgia,730,0.0001859398879
Austria,Ghana,39,0.000001591050691
Austria,Ghana,35,0.000001427866004
Austria,Guinea,113,0.00001046861408
Austria,Guinea,47,0.000004354202315
Austria,Gambia,112,
Austria,Gambia,71,
Austria,Guinea-Bissau,34,0.00002185258503
Austria,Guinea-Bissau,2,0.000001285446178
Austria,Equatorial Guinea,1,0.00000105140973
Austria,Equatorial Guinea,1,0.00000105140973
Austria,Guatemala,5,0.0000003417537586
Austria,Croatia,9,0.000002037221854
Austria,Croatia,8,0.00000181086387
Austria,Haiti,1,0.0000001000038301
Austria,Indonesia,1,0.00000000412330117
Austria,India,588,0.0000004776679312
Austria,India,43,0.00000003493149837
Austria,"Iran, Islamic Rep.",577,0.000007737954402
Austria,"Iran, Islamic Rep.",2357,0.00003160894025
Austria,Iraq,912,0.00002964629146
Austria,Iraq,2320,0.0000754160046
Austria,Israel,14,0.000001836402749
Austria,Israel,2,0.0000002623432499
Austria,Jamaica,1,0.000000354961114
Austria,Jordan,25,0.000003480735521
Austria,Jordan,9,0.000001253064788
Austria,Kazakhstan,53,0.000003247176549
Austria,Kazakhstan,34,0.00000208309439
Austria,Kenya,35,0.0000008464297785
Austria,Kenya,11,0.0000002660207875
Austria,Kyrgyzstan,141,
Austria,Kyrgyzstan,217,
Austria,Cambodia,0,0
Austria,Cambodia,1,0.00000006988735556
Austria,Rep. of Korea,1,
Austria,Rep. of Korea,1,
Austria,Kuwait,1,0.0000003335464695
Austria,Lao PDR,1,0.0000001600954425
Austria,Lebanon,122,0.0000281291293
Austria,Lebanon,36,0.000008300398811
Austria,Liberia,38,0.000009624821909
Austria,Liberia,27,0.000006838689251
Austria,Libya,6,0.0000009725828884
Austria,Libya,2,0.0000003241942961
Austria,Sri Lanka,45,0.000002227904424
Austria,Sri Lanka,31,0.000001534778603
Austria,Lithuania,1,0.0000003228637237
Austria,Latvia,2,0.0000009534910884
Austria,Latvia,2,0.0000009534910884
Austria,Morocco,83,0.000002560966508
Austria,Morocco,14,0.0000004319702543
Austria,Rep. of Moldova,97,
Austria,Rep. of Moldova,137,
Austria,Madagascar,2,0.00000009455531581
Austria,Maldives,1,0.000002743401434
Austria,Mexico,0,0
Austria,Mexico,1,0.000000008523772815
Austria,The former Yugoslav Republic of Macedonia,327,
Austria,The former Yugoslav Republic of Macedonia,161,
Austria,Mali,31,0.000002056373148
Austria,Mali,1,0.00000006633461768
Austria,Myanmar,7,0.000000139564848
Austria,Myanmar,7,0.000000139564848
Austria,Montenegro,11,0.00001775831897
Austria,Montenegro,12,0.0000193727116
Austria,Mongolia,632,0.0002329825079
Austria,Mongolia,131,0.00004829226034
Austria,Mauritania,5,0.00000138521691
Austria,Mauritania,6,0.000001662260292
Austria,Mauritius,1,0.0000007997440819
Austria,Malawi,0,0
Austria,Niger,5,0.000000304403291
Austria,Niger,1,0.0000000608806582
Austria,Nigeria,1200,0.000007567241515
Austria,Nigeria,228,0.000001437775888
Austria,Netherlands,0,0
Austria,Nepal,73,0.000002701388814
Austria,Nepal,35,0.000001295186417
Austria,Pakistan,494,0.000002896338373
Austria,Pakistan,69,0.0000004045492869
Austria,Peru,3,0.0000001021323672
Austria,Philippines,8,0.00000008535461599
Austria,Philippines,6,0.000000064015962
Austria,Poland,1,0.00000002628618708
Austria,Poland,1,0.00000002628618708
Austria,Dem. People's Rep. of Korea,2,
Austria,Romania,47,0.000002321346345
Austria,Romania,40,0.000001975613911
Austria,Russian Federation,3870,0.00002709145906
Austria,Russian Federation,17229,0.0001206094957
Austria,Rwanda,10,0.0000009759104317
Austria,Rwanda,54,0.000005269916331
Austria,Saudi Arabia,0,0
Austria,Sudan,88,0.000002559183816
Austria,Sudan,191,0.000005554592146
Austria,Senegal,48,0.000003716254953
Austria,Senegal,3,0.0000002322659346
